pruning_thresh,quality,technique,frame_id,datasize,sensitivity,map
0,0,0,1,86968,1.0,0.75
0,0,0,2,86968,1.0,0.6666666666666666
0,0,0,3,86968,1.0,0.6666666666666666
0,0,0,4,86968,1.0,0.725
0,0,0,5,86968,1.0,0.85
0,0,0,6,86968,0.8,0.825
0,0,0,7,86968,0.6666666666666666,0.59375
0,0,0,8,86968,0.8333333333333334,0.725
0,0,0,9,86968,0.8333333333333334,0.725
0,0,0,10,86968,0.8333333333333334,0.75
0,0,0,11,86968,0.8,0.875
0,0,0,12,86968,0.8,0.875
0,0,0,13,86968,0.8,0.875
0,0,0,14,86968,0.8,0.84375
0,0,0,15,86968,1.0,0.7380952380952381
0,0,0,16,86968,0.6,0.3333333333333333
0,0,0,17,86968,0.8333333333333334,0.6666666666666666
0,0,0,18,86968,0.8333333333333334,0.6041666666666666
0,0,0,19,86968,1.0,0.5595238095238095
0,0,0,20,86968,1.0,0.5595238095238095
0,0,0,21,86968,1.0,0.9166666666666666
0,0,0,22,86968,1.0,0.626984126984127
0,0,0,23,86968,1.0,0.7388888888888888
0,0,0,24,86968,1.0,0.7666666666666666
0,0,0,25,86968,1.0,0.7380952380952381
0,0,0,26,86968,1.0,0.7666666666666666
0,0,0,27,86968,0.8333333333333334,0.725
0,0,0,28,86968,0.8333333333333334,0.7111111111111111
0,0,0,29,86968,0.8333333333333334,0.5833333333333334
0,0,0,30,86968,0.8333333333333334,0.6
0,0,0,31,86968,0.8333333333333334,0.6333333333333333
0,0,0,32,86968,1.0,0.7388888888888888
0,0,0,33,86968,1.0,0.8
0,0,0,34,86968,1.0,0.8333333333333333
0,0,0,35,86968,1.0,0.7916666666666666
0,0,0,36,86968,1.0,0.7666666666666666
0,0,0,37,86968,1.0,0.7833333333333333
0,0,0,38,86968,1.0,0.8333333333333334
0,0,0,39,86968,0.8,0.75
0,0,0,40,86968,1.0,0.8777777777777778
0,0,0,41,86968,1.0,0.7944444444444444
0,0,0,42,86968,0.8333333333333334,0.6458333333333333
0,0,0,43,86968,1.0,0.6666666666666666
0,0,0,44,86968,0.8333333333333334,0.78125
0,0,0,45,86968,1.0,0.6666666666666666
0,0,0,46,86968,1.0,0.8333333333333333
0,0,0,47,86968,0.8333333333333334,0.575
0,0,0,48,86968,0.8333333333333334,0.575
0,0,0,49,86968,1.0,0.5
0,0,0,50,86968,1.0,0.5
0,0,0,51,86968,1.0,0.5
0,0,0,52,86968,1.0,0.5
0,0,0,53,86968,1.0,0.5
0,0,0,54,86968,1.0,0.5
0,0,0,55,86968,1.0,0.5
0,0,0,56,86968,1.0,0.5
0,0,0,57,86968,1.0,0.5
0,0,0,58,86968,1.0,0.5
0,0,0,59,86968,1.0,0.5
0,0,0,60,86968,1.0,0.5
0,0,0,61,86968,1.0,0.5
0,0,0,62,86968,1.0,0.5
0,0,0,63,86968,1.0,0.5
0,0,0,64,86968,1.0,0.5
0,0,0,65,86968,1.0,0.5
0,0,0,66,86968,1.0,0.5
0,0,0,67,86968,1.0,0.5
0,0,0,68,86968,1.0,0.5
0,0,0,69,86968,1.0,1.0
0,0,0,70,86968,1.0,0.5
0,0,0,71,86968,1.0,0.5
0,0,0,72,86968,1.0,0.5
0,0,0,73,86968,1.0,0.5
0,0,0,74,86968,1.0,0.5
0,0,0,75,86968,1.0,0.41666666666666663
0,0,0,76,86968,1.0,0.5
0,0,0,77,86968,1.0,0.5
0,0,0,78,86968,1.0,0.5
0,0,0,79,86968,1.0,0.5
0,0,0,80,86968,1.0,0.5
0,0,0,81,86968,1.0,0.5
0,0,0,82,86968,1.0,0.5
0,0,0,83,86968,1.0,0.5
0,0,0,84,86968,1.0,1.0
0,0,0,85,86968,1.0,0.5
0,0,0,86,86968,0.0,0.0
0,0,0,87,86968,0.0,0.0
0,0,0,88,86968,1.0,1.0
0,0,0,89,86968,1.0,1.0
0,0,0,90,86968,1.0,1.0
0,0,0,91,86968,1.0,1.0
0,0,0,92,86968,1.0,1.0
0,0,0,93,86968,1.0,1.0
0,0,0,94,86968,1.0,1.0
0,0,0,95,86968,1.0,1.0
0,0,0,96,86968,1.0,1.0
0,0,0,97,86968,0.0,0.0
0,0,0,98,86968,1.0,0.3333333333333333
0,0,0,99,86968,1.0,0.3333333333333333
0,0,0,100,86968,1.0,0.6666666666666666
0,0,0,101,86968,1.0,0.625
0,0,0,102,86968,1.0,0.25
0,0,0,103,86968,1.0,0.3333333333333333
0,0,0,104,86968,1.0,0.3333333333333333
0,0,0,105,86968,1.0,0.3333333333333333
0,0,0,106,86968,1.0,1.0
0,0,0,107,86968,0.0,0.0
0,0,0,108,86968,0.0,0.0
0,0,0,109,86968,0.0,0.0
0,0,0,110,86968,1.0,0.16666666666666666
0,0,0,111,86968,1.0,0.25
0,0,0,112,86968,1.0,0.3333333333333333
0,0,0,113,86968,1.0,0.3333333333333333
0,0,0,114,86968,1.0,0.6666666666666666
0,0,0,115,86968,1.0,0.3333333333333333
0,0,0,116,86968,1.0,0.75
0,0,0,117,86968,1.0,0.8333333333333333
0,0,0,118,86968,1.0,0.6666666666666666
0,0,0,119,86968,1.0,0.6666666666666666
0,0,0,120,86968,0.5,0.16666666666666666
0,0,0,121,86968,1.0,0.5
0,0,0,122,86968,1.0,0.9166666666666666
0,0,0,123,86968,1.0,1.0
0,0,0,124,86968,0.75,0.7777777777777778
0,0,0,125,86968,1.0,1.0
0,0,0,126,86968,1.0,1.0
0,0,0,127,86968,1.0,0.9166666666666666
0,0,0,128,86968,0.6666666666666666,0.6666666666666666
0,0,0,129,86968,0.6666666666666666,0.6666666666666666
0,0,0,130,86968,0.6666666666666666,0.5555555555555556
0,0,0,131,86968,0.5,0.5
0,0,0,132,86968,0.5,0.5
0,0,0,133,86968,0.6666666666666666,0.5
0,0,0,134,86968,0.5,0.5
0,0,0,135,86968,0.5,0.5
0,0,0,136,86968,0.5,0.5
0,0,0,137,86968,0.5,0.5
0,0,0,138,86968,0.6666666666666666,0.6666666666666666
0,0,0,139,86968,0.4,0.4
0,0,0,140,86968,0.5,0.5
0,0,0,141,86968,1.0,0.8611111111111112
0,0,0,142,86968,1.0,1.0
0,0,0,143,86968,1.0,1.0
0,0,0,144,86968,1.0,1.0
0,0,0,145,86968,1.0,0.5
0,0,0,146,86968,1.0,0.5
0,0,0,147,86968,1.0,0.41666666666666663
0,0,0,148,86968,1.0,0.5
0,0,0,149,86968,1.0,0.5
0,0,0,150,86968,1.0,0.5
0,0,0,151,86968,1.0,0.3333333333333333
0,0,0,152,86968,1.0,0.75
0,0,0,153,86968,1.0,0.6666666666666666
0,0,0,154,86968,0.8,0.5555555555555556
0,0,0,155,86968,1.0,0.6111111111111112
0,0,0,156,86968,1.0,0.6388888888888888
0,0,0,157,86968,1.0,0.3611111111111111
0,0,0,158,86968,1.0,0.5694444444444444
0,0,0,159,86968,1.0,0.4861111111111111
0,0,0,160,86968,0.8333333333333334,0.6583333333333333
0,0,0,161,86968,0.8333333333333334,0.7916666666666666
0,0,0,162,86968,1.0,0.9166666666666666
0,0,0,163,86968,0.75,0.5311111111111111
0,0,0,164,86968,0.8571428571428571,0.7766666666666666
0,0,0,165,86968,0.8333333333333334,0.7083333333333333
0,0,0,166,86968,0.8,0.4833333333333333
0,0,0,167,86968,0.8,0.5666666666666667
0,0,0,168,86968,0.5,0.25
0,0,0,169,86968,1.0,0.5
0,0,0,170,86968,1.0,0.5
0,0,0,171,86968,1.0,0.8333333333333333
0,0,0,172,86968,0.75,0.41666666666666663
0,0,0,173,86968,0.8,0.5476190476190476
0,0,0,174,86968,0.6666666666666666,0.5416666666666666
0,0,0,175,86968,0.7142857142857143,0.7166666666666666
0,0,0,176,86968,0.75,0.5416666666666666
0,0,0,177,86968,0.5714285714285714,0.7
0,0,0,178,86968,0.8,0.8333333333333333
0,0,0,179,86968,0.6666666666666666,0.5
0,0,0,180,86968,0.5,0.5
0,0,0,181,86968,0.75,0.75
0,0,0,182,86968,1.0,0.9166666666666666
0,0,0,183,86968,1.0,1.0
0,0,0,184,86968,1.0,1.0
0,0,0,185,86968,1.0,0.875
0,0,0,186,86968,1.0,1.0
0,0,0,187,86968,1.0,1.0
0,0,0,188,86968,1.0,0.625
0,0,0,189,86968,1.0,1.0
0,0,0,190,86968,1.0,1.0
0,0,0,191,86968,1.0,1.0
0,0,0,192,86968,1.0,1.0
0,0,0,193,86968,1.0,0.8095238095238095
0,0,0,194,86968,1.0,0.8095238095238095
0,0,0,195,86968,0.8,0.7222222222222222
0,0,0,196,86968,1.0,0.9166666666666666
0,0,0,197,86968,1.0,0.5833333333333333
0,0,0,198,86968,1.0,0.5833333333333334
0,0,0,199,86968,1.0,0.9166666666666666
0,0,0,200,86968,0.8,0.7222222222222222
0,0,0,201,86968,1.0,0.6666666666666666
0,0,0,202,86968,1.0,0.8958333333333333
0,0,0,203,86968,1.0,0.8333333333333334
0,0,0,204,86968,1.0,1.0
0,0,0,205,86968,1.0,1.0
0,0,0,206,86968,0.8,0.8333333333333333
0,0,0,207,86968,1.0,0.9166666666666666
0,0,0,208,86968,1.0,0.875
0,0,0,209,86968,0.8,0.7083333333333333
0,0,0,210,86968,1.0,1.0
0,0,0,211,86968,0.8,0.75
0,0,0,212,86968,0.8,0.8333333333333333
0,0,0,213,86968,1.0,0.9166666666666666
0,0,0,214,86968,1.0,0.875
0,0,0,215,86968,1.0,0.7083333333333333
0,0,0,216,86968,1.0,0.8333333333333333
0,0,0,217,86968,1.0,0.8333333333333333
0,0,0,218,86968,1.0,0.85
0,0,0,219,86968,1.0,0.85
0,0,0,220,86968,1.0,0.85
0,0,0,221,86968,1.0,1.0
0,0,0,222,86968,1.0,0.9166666666666666
0,0,0,223,86968,0.8,0.75
0,0,0,224,86968,0.6,0.5277777777777778
0,0,0,225,86968,0.75,0.5833333333333333
0,0,0,226,86968,0.8571428571428571,0.75
0,0,0,227,86968,1.0,0.875
0,0,0,228,86968,0.75,0.75
0,0,0,229,86968,1.0,0.8333333333333333
0,0,0,230,86968,1.0,0.9333333333333333
0,0,0,231,86968,1.0,0.8333333333333334
0,0,0,232,86968,0.8,0.5833333333333334
0,0,0,233,86968,1.0,0.8333333333333333
0,0,0,234,86968,1.0,0.7291666666666666
0,0,0,235,86968,1.0,0.6428571428571428
0,0,0,236,86968,1.0,0.5833333333333333
0,0,0,237,86968,1.0,0.6666666666666666
0,0,0,238,86968,1.0,0.9583333333333333
0,0,0,239,86968,1.0,0.9166666666666666
0,0,0,240,86968,1.0,0.863095238095238
0,0,0,241,86968,1.0,0.9166666666666666
0,0,0,242,86968,1.0,0.8402777777777778
0,0,0,243,86968,1.0,0.8333333333333334
0,0,0,244,86968,1.0,1.0
0,0,0,245,86968,1.0,1.0
0,0,0,246,86968,1.0,1.0
0,0,0,247,86968,1.0,1.0
0,0,0,248,86968,1.0,0.7916666666666666
0,0,0,249,86968,1.0,0.85
0,0,0,250,86968,1.0,0.9166666666666666
0,0,0,251,86968,1.0,1.0
0,0,0,252,86968,1.0,0.75
0,0,0,253,86968,1.0,0.75
0,0,0,254,86968,1.0,0.625
0,0,0,255,86968,1.0,0.5714285714285714
0,0,0,256,86968,1.0,0.6666666666666666
0,0,0,257,86968,1.0,0.6666666666666666
0,0,0,258,86968,1.0,1.0
0,0,0,259,86968,1.0,0.625
0,0,0,260,86968,0.8,0.75
0,0,0,261,86968,0.8,0.75
0,0,0,262,86968,0.6666666666666666,0.6666666666666666
0,0,0,263,86968,0.8333333333333334,0.75
0,0,0,264,86968,0.8333333333333334,0.7333333333333334
0,0,0,265,86968,1.0,0.6666666666666666
0,0,0,266,86968,1.0,0.6666666666666666
0,0,0,267,86968,1.0,0.75
0,0,0,268,86968,1.0,0.8611111111111112
0,0,0,269,86968,1.0,1.0
0,0,0,270,86968,0.8333333333333334,0.7222222222222222
0,0,0,271,86968,0.75,0.7428571428571429
0,0,0,272,86968,0.8333333333333334,0.7083333333333333
0,0,0,273,86968,1.0,0.6309523809523809
0,0,0,274,86968,1.0,0.7166666666666666
0,0,0,275,86968,0.8,0.5833333333333333
0,0,0,276,86968,0.8,0.5833333333333333
0,0,0,277,86968,1.0,0.7166666666666666
0,0,0,278,86968,1.0,0.7916666666666666
0,0,0,279,86968,1.0,0.7833333333333333
0,0,0,280,86968,1.0,0.7833333333333333
0,0,0,281,86968,1.0,0.75
0,0,0,282,86968,1.0,0.7261904761904762
0,0,0,283,86968,0.8333333333333334,0.6388888888888888
0,0,0,284,86968,1.0,0.6166666666666667
0,0,0,285,86968,0.6,0.4722222222222222
0,0,0,286,86968,0.75,0.4666666666666666
0,0,0,287,86968,1.0,0.5166666666666666
0,0,0,288,86968,1.0,0.8333333333333333
0,0,0,289,86968,0.75,0.47916666666666663
0,0,0,290,86968,1.0,0.6
0,0,0,291,86968,0.75,0.4666666666666666
0,0,0,292,86968,0.8,0.5
0,0,0,293,86968,0.6666666666666666,0.6666666666666666
0,0,0,294,86968,0.8333333333333334,0.6833333333333333
0,0,0,295,86968,0.7142857142857143,0.5416666666666666
0,0,0,296,86968,0.5714285714285714,0.48333333333333334
0,0,0,297,86968,0.625,0.49666666666666665
0,0,0,298,86968,0.75,0.41666666666666663
0,0,0,299,86968,0.6666666666666666,0.4722222222222222
0,0,0,300,86968,0.75,0.4583333333333333
0,0,0,301,86968,0.875,0.7583333333333333
0,0,0,302,86968,1.0,0.8333333333333333
0,0,0,303,86968,1.0,0.7666666666666667
0,0,0,304,86968,1.0,0.8080952380952381
0,0,0,305,86968,0.8571428571428571,0.6208333333333333
0,0,0,306,86968,1.0,0.7916666666666666
0,0,0,307,86968,1.0,0.7297619047619047
0,0,0,308,86968,1.0,0.7666666666666666
0,0,0,309,86968,0.875,0.7
0,0,0,310,86968,1.0,0.7083333333333333
0,0,0,311,86968,1.0,0.75
0,0,0,312,86968,0.6666666666666666,0.6
0,0,0,313,86968,0.6666666666666666,0.6
0,0,0,314,86968,0.875,0.725
0,0,0,315,86968,1.0,0.7
0,0,0,316,86968,0.8333333333333334,0.5833333333333334
0,0,0,317,86968,0.8333333333333334,0.5625
0,0,0,318,86968,0.8571428571428571,0.7333333333333334
0,0,0,319,86968,0.8333333333333334,0.5625
0,0,0,320,86968,1.0,1.0
0,0,0,321,86968,0.8333333333333334,0.625
0,0,0,322,86968,0.8,0.6666666666666666
0,0,0,323,86968,1.0,0.875
0,0,0,324,86968,0.8571428571428571,0.75
0,0,0,325,86968,0.7142857142857143,0.6666666666666666
0,0,0,326,86968,0.75,0.6875
0,0,0,327,86968,0.7142857142857143,0.6666666666666666
0,0,0,328,86968,0.7,0.7291666666666666
0,0,0,329,86968,1.0,1.0
0,0,0,330,86968,0.5454545454545454,0.5714285714285714
0,0,0,331,86968,0.875,0.84375
0,0,0,332,86968,0.625,0.5625
0,0,0,333,86968,0.625,0.5625
0,0,0,334,86968,0.625,0.55
0,0,0,335,86968,0.5555555555555556,0.515
0,0,0,336,86968,0.7,0.6833333333333333
0,0,0,337,86968,0.5555555555555556,0.45357142857142857
0,0,0,338,86968,0.6666666666666666,0.575
0,0,0,339,86968,0.6666666666666666,0.635
0,0,0,340,86968,0.6666666666666666,0.575
0,0,0,341,86968,0.5555555555555556,0.455
0,0,0,342,86968,0.625,0.4583333333333333
0,0,0,343,86968,0.7142857142857143,0.5138888888888888
0,0,0,344,86968,0.7142857142857143,0.625
0,0,0,345,86968,0.6666666666666666,0.4375
0,0,0,346,86968,0.7142857142857143,0.625
0,0,0,347,86968,0.75,0.71875
0,0,0,348,86968,0.75,0.6875
0,0,0,349,86968,0.625,0.5625
0,0,0,350,86968,0.7142857142857143,0.5416666666666666
0,0,0,351,86968,0.75,0.5666666666666667
0,0,0,352,86968,0.6666666666666666,0.525
0,0,0,353,86968,0.5555555555555556,0.525
0,0,0,354,86968,0.625,0.5666666666666667
0,0,0,355,86968,0.7142857142857143,0.65
0,0,0,356,86968,0.7142857142857143,0.65
0,0,0,357,86968,0.6666666666666666,0.5625
0,0,0,358,86968,0.625,0.4555555555555556
0,0,0,359,86968,0.5555555555555556,0.43125
0,0,0,360,86968,0.625,0.4416666666666667
0,0,0,361,86968,0.6666666666666666,0.5125000000000001
0,0,0,362,86968,0.6666666666666666,0.65
0,0,0,363,86968,0.75,0.6083333333333334
0,0,0,364,86968,0.75,0.6473214285714286
0,0,0,365,86968,0.8571428571428571,0.625
0,0,0,366,86968,0.7142857142857143,0.48333333333333334
0,0,0,367,86968,0.6,0.6000000000000001
0,0,0,368,86968,0.7142857142857143,0.4625
0,0,0,369,86968,0.6363636363636364,0.6291666666666667
0,0,0,370,86968,0.7777777777777778,0.6416666666666666
0,0,0,371,86968,0.7142857142857143,0.65
0,0,0,372,86968,0.6666666666666666,0.575
0,0,0,373,86968,0.6666666666666666,0.6083333333333334
0,0,0,374,86968,0.75,0.7333333333333334
0,0,0,375,86968,0.625,0.5666666666666667
0,0,0,376,86968,0.625,0.5666666666666667
0,0,0,377,86968,0.7142857142857143,0.65
0,0,0,378,86968,0.8333333333333334,0.9
0,0,0,379,86968,0.5555555555555556,0.525
0,0,0,380,86968,0.625,0.5666666666666667
0,0,0,381,86968,0.8333333333333334,0.9
0,0,0,382,86968,0.7142857142857143,0.65
0,0,0,383,86968,0.8333333333333334,0.9
0,0,0,384,86968,0.8333333333333334,0.65
0,0,0,385,86968,0.75,0.5666666666666667
0,0,0,386,86968,0.7142857142857143,0.65
0,0,0,387,86968,0.7142857142857143,0.65
0,0,0,388,86968,0.7142857142857143,0.65
0,0,0,389,86968,0.7142857142857143,0.65
0,0,0,390,86968,0.7142857142857143,0.65
0,0,0,391,86968,0.7142857142857143,0.65
0,0,0,392,86968,0.8571428571428571,0.75
0,0,0,393,86968,0.8333333333333334,0.65
0,0,0,394,86968,0.7142857142857143,0.65
0,0,0,395,86968,0.8333333333333334,0.5666666666666667
0,0,0,396,86968,0.7142857142857143,0.65
0,0,0,397,86968,0.7142857142857143,0.4625
0,0,0,398,86968,0.8571428571428571,0.7333333333333334
0,0,0,399,86968,0.8,0.8
0,0,0,400,86968,0.8,0.8
0,0,0,401,86968,0.8333333333333334,0.5666666666666667
0,0,0,402,86968,0.8,0.8
0,0,0,403,86968,0.6666666666666666,0.4
0,0,0,404,86968,0.8,0.8
0,0,0,405,86968,0.8,0.8
0,0,0,406,86968,0.8,0.8
0,0,0,407,86968,0.8,0.8
0,0,0,408,86968,0.8,0.8
0,0,0,409,86968,0.8,0.8
0,0,0,410,86968,1.0,0.65
0,0,0,411,86968,0.8333333333333334,0.48333333333333334
0,0,0,412,86968,0.8333333333333334,0.5666666666666667
0,0,0,413,86968,0.6666666666666666,0.4
0,0,0,414,86968,0.6666666666666666,0.4
0,0,0,415,86968,0.6666666666666666,0.4
0,0,0,416,86968,0.6666666666666666,0.4
0,0,0,417,86968,0.6,0.375
0,0,0,418,86968,0.6666666666666666,0.4
0,0,0,419,86968,0.8333333333333334,0.65
0,0,0,420,86968,0.8333333333333334,0.65
0,0,0,421,86968,0.8333333333333334,0.9
0,0,0,422,86968,0.8333333333333334,0.65
0,0,0,423,86968,0.8,0.8
0,0,0,424,86968,0.8,0.8
0,0,0,425,86968,0.8,0.8
0,0,0,426,86968,0.6666666666666666,0.4
0,0,0,427,86968,0.8333333333333334,0.9
0,0,0,428,86968,0.8,0.8
0,0,0,429,86968,0.6666666666666666,0.4
0,0,0,430,86968,0.8,0.8
0,0,0,431,86968,0.8,0.8
0,0,0,432,86968,0.8,0.8
0,0,0,433,86968,0.8,0.8
0,0,0,434,86968,0.8,0.8
0,0,0,435,86968,0.8,0.8
0,0,0,436,86968,0.8,0.8
0,0,0,437,86968,0.8,0.8
0,0,0,438,86968,0.8333333333333334,0.9
0,0,0,439,86968,0.8333333333333334,0.9
0,0,0,440,86968,0.8571428571428571,0.65
0,0,0,441,86968,0.8333333333333334,0.5666666666666667
0,0,0,442,86968,0.6666666666666666,0.4
0,0,0,443,86968,0.6666666666666666,0.4
0,0,0,444,86968,0.8,0.8
0,0,0,445,86968,0.75,0.6875
0,0,0,446,86968,0.75,0.6875
0,0,0,447,86968,0.75,0.6875
0,0,0,448,86968,0.8,0.8
0,0,0,449,86968,0.8,0.8
0,0,0,450,86968,0.8,0.8
